id,user_id,restaurant_id,order_date,order_time,status,subtotal,delivery_fee,discount_amount,order_total,items_count,city
1834,76,7,2024-04-04,12:09:00,completed,38.90,4.16,3.84,39.22,2,Chicago
1835,247,28,2024-02-24,11:59:00,completed,87.75,5.26,7.05,85.96,6,Miami
1836,108,31,2024-11-02,10:23:00,completed,32.17,2.83,0.38,34.62,3,San Francisco
1837,200,12,2025-04-12,17:29:00,completed,47.41,6.05,3.88,49.58,2,Boston
1838,168,48,2024-12-25,16:42:00,completed,85.75,5.33,8.40,82.68,1,Los Angeles
1839,85,17,2024-03-01,11:31:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1840,172,10,2023-02-13,12:15:00,completed,54.66,3.89,2.43,56.12,2,Chicago
1841,214,3,2025-02-28,10:40:00,completed,43.38,5.57,4.05,44.90,1,New York
1842,248,50,2025-04-24,18:12:00,completed,42.61,5.79,8.84,39.56,5,Los Angeles
1843,141,34,2024-02-05,18:37:00,completed,63.30,4.67,11.40,56.57,1,San Francisco
1844,233,47,2024-08-28,18:18:00,completed,73.93,2.72,3.99,72.66,4,Los Angeles
1845,302,41,2025-03-21,11:30:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1846,214,30,2025-07-25,19:36:00,completed,41.32,5.45,5.39,41.38,3,Miami
1847,334,3,2025-04-16,13:42:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1848,131,26,2023-09-29,10:33:00,completed,34.41,6.61,2.87,38.15,1,Miami
1849,221,4,2023-03-19,22:51:00,completed,78.27,5.23,5.00,78.50,5,New York
1850,328,20,2025-02-26,19:42:00,completed,91.18,3.57,7.94,86.81,3,Seattle
1851,60,16,2025-08-05,16:35:00,completed,31.12,5.78,0.17,36.73,4,Seattle
1852,41,22,2024-10-24,13:30:00,completed,27.61,6.25,3.10,30.76,6,Austin
1853,150,43,2023-09-21,16:10:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1854,105,47,2023-06-17,15:06:00,completed,39.37,7.49,8.30,38.56,6,Los Angeles
1855,36,5,2023-06-09,23:07:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1856,2,16,2023-03-09,22:49:00,completed,87.88,7.33,1.36,93.85,4,Seattle
1857,173,8,2024-05-27,22:53:00,completed,52.43,3.11,8.02,47.52,3,Chicago
1858,43,23,2025-03-18,11:22:00,completed,77.69,5.23,3.00,79.92,1,Austin
1859,318,50,2023-03-30,11:10:00,completed,29.87,6.58,6.42,30.03,4,Los Angeles
1860,324,23,2023-01-31,15:54:00,completed,74.00,3.02,6.15,70.87,4,Austin
1861,109,11,2023-07-14,19:40:00,completed,61.39,5.99,11.71,55.67,6,Boston
1862,117,43,2025-08-14,22:31:00,completed,51.88,4.11,4.43,51.56,1,Atlanta
1863,19,29,2023-07-12,10:36:00,completed,91.09,7.17,7.78,90.48,4,Miami
1864,4,21,2025-06-01,17:05:00,completed,25.10,5.10,9.19,21.01,5,Austin
1865,70,31,2024-05-21,18:35:00,completed,43.21,5.62,0.39,48.44,6,San Francisco
1866,163,16,2023-11-16,18:52:00,completed,20.88,3.03,11.27,12.64,6,Seattle
1867,71,45,2023-09-22,23:24:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1868,144,22,2025-05-20,16:04:00,refunded,0.00,0.00,0.00,0.00,0,Austin
1869,187,5,2024-05-25,14:47:00,completed,19.68,7.41,3.93,23.16,6,New York
1870,48,9,2025-08-11,18:38:00,completed,25.41,3.07,11.70,16.78,3,Chicago
1871,163,8,2023-07-07,19:13:00,completed,23.83,2.75,3.74,22.84,5,Chicago
1872,278,6,2025-04-11,21:35:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1873,280,20,2025-07-17,18:42:00,completed,84.25,6.26,0.49,90.02,4,Seattle
1874,48,43,2023-12-08,14:47:00,completed,23.09,7.24,7.06,23.27,1,Atlanta
1875,245,3,2024-04-25,22:23:00,completed,25.91,3.29,11.28,17.92,2,New York
1876,42,22,2023-06-22,12:41:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1877,54,41,2025-04-11,10:30:00,completed,70.40,3.35,11.49,62.26,6,Atlanta
1878,261,16,2024-02-22,10:43:00,completed,38.23,6.47,9.32,35.38,2,Seattle
1879,253,36,2023-09-01,10:27:00,completed,67.35,3.46,6.33,64.48,3,Denver
1880,70,26,2024-08-27,16:58:00,completed,37.93,5.58,10.67,32.84,6,Miami
1881,216,17,2024-10-25,19:31:00,completed,26.48,5.45,8.96,22.97,6,Seattle
1882,66,37,2023-07-08,23:41:00,completed,89.57,3.74,8.53,84.78,2,Denver
1883,128,48,2023-02-17,21:04:00,completed,27.84,3.59,11.51,19.92,5,Los Angeles
1884,2,42,2023-08-04,21:07:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1885,8,27,2023-04-20,15:13:00,completed,28.88,5.74,1.48,33.14,3,Miami
1886,167,27,2024-01-23,20:33:00,completed,50.81,3.51,7.62,46.70,2,Miami
1887,200,23,2023-07-12,23:42:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1888,340,16,2024-05-16,17:17:00,completed,36.66,4.67,1.90,39.43,1,Seattle
1889,235,34,2023-10-24,13:26:00,completed,39.25,3.92,2.12,41.05,1,San Francisco
1890,243,49,2024-06-26,11:37:00,completed,40.44,3.62,2.41,41.65,3,Los Angeles
1891,245,25,2023-10-04,12:30:00,completed,84.96,2.59,2.81,84.74,4,Austin
1892,197,15,2025-08-29,18:32:00,completed,28.71,3.84,4.45,28.10,3,Boston
1893,51,18,2025-06-01,20:33:00,completed,73.23,2.60,6.81,69.02,1,Seattle
1894,124,19,2023-09-16,22:15:00,completed,67.47,5.28,7.36,65.39,5,Seattle
1895,94,41,2024-05-23,18:00:00,completed,19.45,6.34,9.24,16.55,4,Atlanta
1896,291,22,2023-01-02,17:12:00,completed,72.21,6.10,5.10,73.21,6,Austin
1897,140,38,2023-07-24,20:25:00,completed,89.09,5.33,4.28,90.14,4,Denver
1898,242,40,2023-07-20,13:20:00,completed,42.87,4.86,2.89,44.84,3,Denver
1899,253,15,2024-03-17,18:01:00,completed,25.64,6.98,2.78,29.84,1,Boston
1900,105,30,2024-02-27,18:47:00,completed,68.39,7.38,5.30,70.47,2,Miami
1901,114,48,2023-08-08,13:23:00,completed,36.98,7.09,4.91,39.16,3,Los Angeles
1902,330,38,2025-06-30,17:57:00,completed,43.22,3.68,1.43,45.47,3,Denver
1903,307,35,2025-02-03,20:48:00,completed,53.22,3.89,2.00,55.11,6,San Francisco
1904,4,32,2025-04-16,13:50:00,completed,42.48,2.94,6.99,38.43,5,San Francisco
1905,143,1,2024-03-13,21:22:00,refunded,0.00,0.00,0.00,0.00,0,New York
1906,232,36,2024-12-13,12:01:00,completed,90.57,5.36,8.01,87.92,2,Denver
1907,89,11,2023-08-28,21:02:00,completed,32.49,3.55,1.59,34.45,4,Boston
1908,32,43,2024-04-05,13:39:00,completed,26.72,7.06,2.45,31.33,6,Atlanta
1909,154,44,2024-03-18,12:44:00,completed,84.69,4.87,0.09,89.47,3,Atlanta
1910,18,35,2023-06-29,20:53:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1911,56,6,2025-02-21,12:13:00,completed,48.71,4.67,8.40,44.98,2,Chicago
1912,137,46,2024-06-16,21:35:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1913,272,38,2025-07-09,19:21:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1914,81,39,2024-06-29,20:36:00,completed,51.23,3.36,10.04,44.55,4,Denver
1915,143,21,2023-09-24,19:13:00,refunded,0.00,0.00,0.00,0.00,0,Austin
1916,11,13,2024-02-20,14:24:00,completed,52.40,2.96,6.98,48.38,6,Boston
1917,65,4,2023-08-24,21:44:00,completed,81.43,5.30,4.74,81.99,6,New York
1918,298,46,2025-01-25,23:08:00,completed,31.30,6.88,9.59,28.59,2,Los Angeles
1919,26,33,2025-05-28,19:34:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1920,124,35,2024-07-19,11:21:00,completed,24.92,3.81,6.59,22.14,2,San Francisco
1921,23,28,2024-05-17,23:53:00,completed,77.41,3.60,7.63,73.38,5,Miami
1922,76,40,2024-03-28,11:27:00,completed,58.46,6.19,3.86,60.79,2,Denver
1923,349,18,2025-05-17,15:01:00,completed,18.85,2.64,7.98,13.51,1,Seattle
1924,16,6,2023-11-27,12:48:00,completed,65.14,2.91,8.26,59.79,4,Chicago
1925,51,29,2025-03-13,18:41:00,completed,76.27,6.24,7.26,75.25,6,Miami
1926,77,23,2023-11-17,16:43:00,completed,85.66,5.73,9.03,82.36,3,Austin
1927,82,6,2024-07-12,23:09:00,completed,60.65,4.88,5.89,59.64,1,Chicago
1928,78,12,2025-04-24,22:18:00,completed,76.33,4.07,5.63,74.77,5,Boston
1929,223,30,2023-01-27,10:38:00,completed,66.99,6.93,4.53,69.39,6,Miami
1930,175,6,2024-01-06,21:33:00,completed,29.10,4.39,1.48,32.01,4,Chicago
1931,77,18,2024-06-07,13:20:00,completed,21.63,4.05,2.04,23.64,5,Seattle
1932,193,47,2023-02-12,18:45:00,completed,52.76,4.53,2.88,54.41,5,Los Angeles
1933,315,36,2024-04-16,19:22:00,completed,19.26,5.62,7.63,17.25,5,Denver
1934,95,9,2023-03-08,10:17:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1935,63,26,2023-09-16,23:33:00,completed,59.13,5.15,0.06,64.22,6,Miami
1936,133,42,2023-07-01,18:30:00,completed,86.89,5.08,4.54,87.43,2,Atlanta
1937,271,42,2023-03-07,16:17:00,completed,67.80,3.21,4.80,66.21,6,Atlanta
1938,152,47,2023-06-24,18:36:00,completed,67.36,4.04,3.57,67.83,1,Los Angeles
1939,125,27,2025-02-13,21:08:00,completed,71.67,5.14,2.57,74.24,3,Miami
1940,129,6,2024-04-18,23:02:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1941,150,41,2024-02-04,12:22:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1942,192,49,2023-10-25,23:55:00,completed,47.84,3.65,8.11,43.38,3,Los Angeles
1943,279,44,2023-07-11,14:12:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1944,12,43,2023-03-28,17:24:00,completed,76.61,6.82,6.16,77.27,5,Atlanta
1945,259,2,2025-03-01,13:46:00,completed,35.87,5.99,6.22,35.64,3,New York
1946,170,47,2023-05-18,17:39:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1947,32,44,2024-12-05,15:02:00,completed,65.29,7.47,3.50,69.26,2,Atlanta
1948,111,14,2025-02-22,23:22:00,completed,56.94,5.44,10.60,51.78,1,Boston
1949,203,47,2023-08-16,22:09:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1950,47,7,2024-12-29,19:29:00,completed,71.37,6.44,6.53,71.28,5,Chicago
1951,102,16,2024-08-30,11:40:00,completed,54.45,3.17,7.73,49.89,2,Seattle
1952,21,27,2025-05-25,10:46:00,completed,24.21,6.25,9.14,21.32,4,Miami
1953,168,25,2023-04-08,17:32:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1954,283,47,2025-06-03,18:57:00,completed,85.45,3.54,0.32,88.67,1,Los Angeles
1955,301,7,2023-12-09,22:26:00,completed,27.47,5.49,11.09,21.87,2,Chicago
1956,194,22,2024-04-28,20:44:00,completed,71.97,6.62,7.15,71.44,6,Austin
1957,213,1,2025-06-22,19:43:00,completed,45.22,6.46,1.61,50.07,1,New York
1958,40,20,2024-09-10,11:51:00,completed,56.92,6.36,3.44,59.84,5,Seattle
1959,150,15,2023-08-25,16:33:00,completed,80.02,5.43,9.08,76.37,4,Boston
1960,100,11,2025-04-14,21:10:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1961,311,39,2024-06-01,12:04:00,completed,38.35,4.19,0.92,41.62,3,Denver
1962,19,45,2025-02-02,23:46:00,completed,56.46,4.54,8.97,52.03,3,Atlanta
1963,323,2,2025-03-07,22:21:00,completed,87.23,4.64,11.60,80.27,6,New York
1964,24,34,2024-12-11,11:07:00,completed,49.56,6.73,11.27,45.02,2,San Francisco
1965,29,34,2025-06-25,13:23:00,completed,83.46,2.94,10.45,75.95,1,San Francisco
1966,198,10,2024-12-02,17:04:00,completed,73.14,3.00,2.11,74.03,2,Chicago
1967,131,22,2023-12-31,10:52:00,completed,58.72,4.68,1.31,62.09,6,Austin
1968,249,28,2025-02-20,18:41:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1969,319,14,2024-06-21,23:16:00,completed,89.27,3.08,3.65,88.70,5,Boston
1970,3,34,2024-04-03,22:12:00,completed,35.57,6.81,10.95,31.43,6,San Francisco
1971,271,9,2024-02-22,10:13:00,completed,45.70,6.12,0.64,51.18,6,Chicago
1972,190,29,2024-12-08,21:01:00,completed,21.51,4.34,6.77,19.08,6,Miami
1973,34,19,2023-10-20,19:11:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1974,232,17,2024-08-19,22:10:00,completed,62.24,5.36,11.31,56.29,4,Seattle
1975,320,37,2025-04-07,16:55:00,completed,39.93,5.26,7.26,37.93,5,Denver
1976,347,44,2025-02-18,23:29:00,completed,56.64,3.23,9.40,50.47,5,Atlanta
1977,197,41,2024-08-05,13:09:00,completed,25.62,2.61,6.01,22.22,3,Atlanta
1978,292,40,2025-03-22,23:12:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1979,98,7,2023-07-09,23:49:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1980,115,19,2025-03-10,12:49:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1981,207,37,2024-07-27,10:26:00,completed,19.70,5.29,1.86,23.13,6,Denver
1982,61,30,2025-02-21,16:57:00,completed,50.71,6.25,3.71,53.25,6,Miami
1983,117,34,2024-09-13,13:20:00,completed,62.58,4.31,2.93,63.96,5,San Francisco
1984,71,43,2025-07-07,18:48:00,completed,78.59,3.92,0.04,82.47,3,Atlanta
1985,209,43,2023-05-01,12:57:00,completed,63.14,4.21,6.59,60.76,2,Atlanta
1986,208,38,2025-02-20,15:34:00,completed,50.13,3.83,9.40,44.56,4,Denver
1987,294,25,2023-12-19,16:40:00,completed,79.36,2.57,5.78,76.15,4,Austin
1988,51,44,2025-04-30,20:56:00,completed,32.08,5.14,6.86,30.36,1,Atlanta
1989,129,13,2025-03-06,14:25:00,completed,35.80,6.48,3.73,38.55,5,Boston
1990,140,41,2025-07-09,10:54:00,completed,88.98,4.89,2.68,91.19,1,Atlanta
1991,342,33,2024-03-20,19:25:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1992,200,5,2023-02-26,11:53:00,refunded,0.00,0.00,0.00,0.00,0,New York
1993,199,33,2023-07-26,11:05:00,completed,78.26,4.17,11.63,70.80,1,San Francisco
1994,25,5,2024-01-20,18:03:00,completed,38.66,3.97,7.28,35.35,6,New York
1995,165,4,2024-04-09,16:49:00,completed,64.59,3.48,6.99,61.08,4,New York
1996,329,27,2024-10-04,12:03:00,completed,34.32,3.90,0.20,38.02,4,Miami
1997,226,29,2024-09-05,14:25:00,completed,70.86,4.75,1.68,73.93,4,Miami
1998,211,43,2023-05-14,19:08:00,completed,59.10,2.96,10.47,51.59,6,Atlanta
1999,321,31,2025-08-02,16:59:00,completed,29.91,6.00,7.22,28.69,3,San Francisco
2000,12,26,2025-08-17,18:43:00,completed,22.97,3.48,2.43,24.02,2,Miami
2001,46,9,2025-08-11,15:22:00,completed,30.67,4.22,11.53,23.36,1,Chicago
2002,240,35,2025-08-07,11:29:00,completed,80.87,7.00,1.97,85.90,1,San Francisco
2003,41,39,2023-06-17,10:24:00,completed,73.52,3.69,6.16,71.05,6,Denver
2004,163,9,2024-04-23,17:34:00,completed,43.53,3.11,2.62,44.02,1,Chicago
2005,342,35,2023-10-31,14:16:00,completed,71.72,3.34,6.95,68.11,1,San Francisco
2006,73,26,2023-10-29,18:02:00,refunded,0.00,0.00,0.00,0.00,0,Miami
2007,49,28,2023-10-10,14:03:00,completed,33.16,3.75,1.22,35.69,4,Miami
2008,274,7,2025-08-07,12:57:00,completed,76.53,5.84,2.04,80.33,2,Chicago
2009,39,1,2025-05-03,12:40:00,completed,54.38,6.60,6.43,54.55,2,New York
2010,53,41,2023-07-18,14:33:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
2011,215,11,2024-08-09,18:21:00,completed,54.36,6.16,7.28,53.24,2,Boston
2012,219,15,2025-06-14,23:34:00,completed,26.51,5.08,6.52,25.07,3,Boston
2013,210,2,2023-12-13,13:36:00,completed,89.02,2.61,9.43,82.20,5,New York
2014,279,47,2024-10-13,16:25:00,completed,91.59,4.77,8.40,87.96,4,Los Angeles
2015,255,16,2025-07-10,16:33:00,completed,28.84,6.46,4.38,30.92,1,Seattle
2016,193,35,2023-05-28,11:42:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2017,93,15,2024-10-06,15:20:00,completed,24.38,4.47,10.48,18.37,3,Boston
2018,8,50,2023-12-10,18:28:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
2019,136,26,2024-08-06,12:46:00,completed,66.20,7.19,0.87,72.52,5,Miami
2020,72,21,2024-08-04,16:29:00,completed,88.66,5.29,6.41,87.54,6,Austin
2021,138,16,2024-03-16,19:38:00,completed,75.97,6.84,11.44,71.37,2,Seattle
2022,20,22,2025-03-28,10:38:00,completed,35.01,6.71,5.20,36.52,6,Austin
2023,307,46,2024-12-09,14:32:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
2024,332,9,2023-11-02,19:21:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2025,313,33,2024-07-20,20:04:00,completed,38.98,4.76,6.55,37.19,4,San Francisco
2026,19,45,2024-11-01,17:05:00,completed,31.25,6.98,4.82,33.41,4,Atlanta
2027,245,13,2024-07-06,22:42:00,completed,87.11,4.76,4.57,87.30,1,Boston
2028,315,5,2025-01-06,20:42:00,refunded,0.00,0.00,0.00,0.00,0,New York
2029,254,40,2024-06-28,17:24:00,completed,81.42,5.37,5.24,81.55,4,Denver
2030,79,9,2023-11-24,18:36:00,completed,91.57,2.69,7.72,86.54,3,Chicago
2031,349,34,2023-01-01,16:41:00,completed,64.26,3.69,0.62,67.33,3,San Francisco
2032,16,43,2025-07-05,23:23:00,completed,46.87,6.14,3.98,49.03,4,Atlanta
2033,292,3,2023-02-01,20:07:00,completed,84.58,3.38,8.96,79.00,3,New York
2034,138,17,2023-07-06,18:25:00,completed,47.16,3.20,9.92,40.44,5,Seattle
2035,151,12,2024-10-15,13:40:00,refunded,0.00,0.00,0.00,0.00,0,Boston
2036,350,35,2025-01-27,19:54:00,completed,46.96,6.83,10.40,43.39,2,San Francisco
2037,280,37,2025-08-14,11:21:00,completed,37.29,5.92,10.99,32.22,2,Denver
2038,273,49,2023-12-12,21:59:00,completed,85.63,4.22,2.01,87.84,5,Los Angeles
2039,88,26,2025-08-26,19:14:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
2040,114,22,2024-06-26,19:50:00,completed,25.56,6.80,11.27,21.09,1,Austin
2041,287,46,2024-02-05,15:23:00,completed,65.79,5.09,11.48,59.40,5,Los Angeles
2042,167,2,2024-09-16,15:48:00,completed,68.33,6.62,2.69,72.26,2,New York
2043,157,41,2024-09-30,11:56:00,completed,55.91,5.38,11.12,50.17,1,Atlanta
2044,247,39,2024-05-10,12:03:00,completed,79.64,4.17,2.83,80.98,1,Denver
2045,45,24,2023-08-04,16:19:00,completed,39.73,3.04,9.93,32.84,2,Austin
2046,55,14,2025-01-16,12:23:00,completed,33.87,4.60,8.73,29.74,5,Boston
2047,50,16,2025-03-28,16:28:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
2048,24,2,2024-09-27,14:54:00,completed,81.96,6.51,3.40,85.07,1,New York
2049,19,50,2023-12-29,12:29:00,completed,57.16,7.49,8.35,56.30,5,Los Angeles
2050,243,36,2023-03-03,19:46:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
2051,245,1,2023-10-06,15:08:00,completed,56.05,5.29,9.20,52.14,4,New York
2052,84,9,2025-08-15,15:35:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2053,220,27,2023-03-01,15:55:00,completed,55.48,6.46,5.40,56.54,4,Miami
2054,144,20,2025-06-02,12:08:00,completed,43.00,4.19,8.89,38.30,6,Seattle
2055,144,35,2024-10-09,15:46:00,completed,89.38,6.48,3.81,92.05,6,San Francisco
2056,315,19,2023-07-02,18:08:00,completed,63.46,3.09,1.00,65.55,6,Seattle
2057,220,22,2023-01-27,12:59:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
2058,21,3,2023-06-09,22:19:00,completed,34.99,5.74,2.79,37.94,2,New York
2059,68,42,2025-06-17,23:56:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
2060,60,21,2025-06-08,15:04:00,completed,41.97,4.90,6.26,40.61,6,Austin
2061,325,28,2024-07-22,21:11:00,completed,39.01,3.92,6.24,36.69,5,Miami
2062,197,25,2024-08-23,19:45:00,completed,54.97,6.75,11.89,49.83,2,Austin
2063,217,29,2025-07-09,20:50:00,completed,88.26,5.72,1.80,92.18,1,Miami
2064,67,24,2025-05-16,18:47:00,completed,86.02,3.94,11.40,78.56,1,Austin
2065,270,14,2025-04-04,23:11:00,completed,77.77,3.03,1.60,79.20,1,Boston
2066,65,13,2024-09-13,12:56:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
2067,4,41,2023-11-09,19:05:00,completed,72.63,6.93,6.24,73.32,4,Atlanta
2068,135,32,2023-06-13,13:45:00,completed,43.53,5.16,9.20,39.49,4,San Francisco
2069,266,46,2023-03-31,20:29:00,completed,31.37,4.25,5.57,30.05,3,Los Angeles
2070,186,36,2024-10-04,14:30:00,completed,29.45,5.36,0.39,34.42,2,Denver
2071,317,6,2024-06-07,23:49:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2072,233,25,2025-07-10,20:35:00,completed,25.57,2.77,10.43,17.91,6,Austin
2073,226,8,2024-10-22,17:11:00,completed,68.87,3.49,9.45,62.91,6,Chicago
2074,112,37,2024-11-02,19:11:00,refunded,0.00,0.00,0.00,0.00,0,Denver
2075,15,21,2023-07-06,12:09:00,completed,59.95,5.57,8.89,56.63,2,Austin
2076,52,47,2024-03-13,22:20:00,completed,61.30,5.70,2.84,64.16,5,Los Angeles
2077,74,16,2025-07-07,12:20:00,completed,69.98,3.72,6.93,66.77,5,Seattle
2078,105,21,2024-07-23,14:17:00,completed,54.19,5.72,8.85,51.06,4,Austin
2079,113,11,2025-04-07,16:18:00,completed,19.45,4.16,10.39,13.22,5,Boston
2080,256,40,2025-01-02,21:07:00,completed,51.07,6.62,10.33,47.36,4,Denver
2081,2,12,2024-08-07,12:28:00,completed,22.10,3.73,10.81,15.02,4,Boston
2082,270,32,2025-01-06,11:13:00,completed,84.26,4.13,6.95,81.44,5,San Francisco
2083,266,16,2023-05-14,12:01:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
2084,51,9,2025-03-23,15:25:00,completed,71.73,2.77,2.26,72.24,1,Chicago
2085,23,17,2025-02-18,18:31:00,completed,87.54,6.92,6.22,88.24,5,Seattle
2086,292,29,2023-12-24,20:13:00,completed,71.43,6.89,8.01,70.31,3,Miami
2087,95,16,2024-10-14,18:25:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
2088,21,13,2023-01-18,14:19:00,completed,46.70,2.91,6.87,42.74,5,Boston
2089,165,8,2024-04-16,11:22:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2090,84,14,2025-06-11,21:36:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
2091,48,2,2025-03-08,12:41:00,completed,75.66,6.15,7.04,74.77,3,New York
2092,340,2,2023-04-05,14:12:00,completed,66.38,6.17,2.31,70.24,5,New York
2093,101,1,2024-08-13,16:30:00,completed,68.82,5.00,7.30,66.52,1,New York
2094,75,26,2023-02-19,20:09:00,completed,26.55,3.29,10.40,19.44,6,Miami
2095,236,27,2024-04-22,22:42:00,completed,26.52,6.36,8.08,24.80,1,Miami
2096,58,25,2024-02-17,11:08:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
2097,22,8,2024-09-24,21:02:00,completed,71.50,5.81,11.11,66.20,4,Chicago
2098,128,13,2025-08-05,19:47:00,completed,20.74,5.36,5.18,20.92,3,Boston
2099,107,35,2023-01-14,20:11:00,completed,82.89,6.56,9.32,80.13,1,San Francisco
2100,77,49,2025-03-14,14:11:00,completed,39.05,6.45,8.20,37.30,6,Los Angeles
2101,269,9,2025-08-02,15:55:00,completed,67.20,7.41,1.80,72.81,3,Chicago
2102,193,9,2023-01-18,23:52:00,completed,69.85,4.33,11.61,62.57,6,Chicago
2103,195,5,2025-04-09,21:47:00,completed,77.60,3.57,8.00,73.17,5,New York
2104,177,9,2025-03-08,21:37:00,completed,19.26,2.99,11.63,10.62,1,Chicago
2105,73,18,2023-07-15,16:59:00,completed,42.17,4.33,3.68,42.82,2,Seattle
2106,109,2,2023-09-23,11:56:00,completed,29.56,3.20,5.78,26.98,1,New York
2107,217,8,2024-01-06,19:10:00,completed,59.26,3.89,2.00,61.15,5,Chicago
2108,32,29,2025-01-06,21:05:00,completed,81.79,2.61,2.74,81.66,2,Miami
2109,145,34,2024-10-27,11:21:00,completed,88.52,3.29,10.54,81.27,6,San Francisco
2110,329,1,2023-08-16,21:45:00,cancelled,0.00,0.00,0.00,0.00,0,New York
2111,17,16,2023-03-02,11:01:00,completed,85.19,4.53,5.96,83.76,6,Seattle
2112,232,24,2024-03-09,22:19:00,completed,45.45,5.45,9.34,41.56,3,Austin
2113,191,19,2024-03-11,23:11:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
2114,129,31,2025-05-11,11:08:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2115,129,30,2024-03-20,10:07:00,completed,22.40,3.09,9.40,16.09,1,Miami
2116,20,14,2023-01-28,22:58:00,completed,48.53,3.65,5.39,46.79,3,Boston
2117,47,32,2023-06-15,16:33:00,completed,18.97,2.99,8.72,13.24,3,San Francisco
2118,230,7,2023-06-01,19:01:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2119,56,22,2024-12-22,10:29:00,completed,55.62,4.54,1.22,58.94,1,Austin
2120,237,46,2023-08-23,15:05:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
2121,148,24,2024-06-27,14:31:00,completed,77.28,3.37,8.45,72.20,1,Austin
2122,9,37,2024-03-21,12:22:00,completed,57.08,4.28,5.11,56.25,4,Denver
2123,306,17,2024-05-23,10:13:00,completed,18.40,3.49,8.05,13.84,2,Seattle
2124,311,26,2023-06-10,23:51:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
2125,226,17,2025-05-08,16:56:00,completed,78.92,2.89,7.02,74.79,5,Seattle
2126,124,9,2024-12-17,23:30:00,completed,22.26,3.83,4.98,21.11,1,Chicago
2127,160,22,2024-10-03,19:01:00,completed,76.84,2.75,7.06,72.53,6,Austin
2128,240,8,2025-07-24,14:02:00,completed,66.48,5.43,6.53,65.38,5,Chicago
2129,35,46,2024-07-30,22:44:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
2130,324,45,2023-10-04,19:00:00,completed,67.41,6.04,3.80,69.65,2,Atlanta
2131,22,17,2024-09-17,19:32:00,completed,61.63,5.73,7.18,60.18,4,Seattle
2132,203,39,2024-06-25,17:40:00,completed,22.82,4.82,5.27,22.37,1,Denver
2133,213,25,2024-09-09,18:47:00,completed,48.41,4.41,1.19,51.63,2,Austin
2134,249,19,2023-02-20,17:30:00,completed,36.37,6.65,9.15,33.87,4,Seattle
2135,94,14,2025-01-24,21:32:00,completed,62.04,5.41,10.94,56.51,5,Boston
